BGC_ID,QA_ID,USGS_Project_Name,Site,NWIS_site_no,Date,date_time,Sample end date,Sample end time (PST),End Timestamp (PST),lab,LCMS-MS Relinquished_Date,LCMS-MS column headers pending,Weight (g),toxin,result,method,class,resultNum,Year,Month,DOY,detect_tox,result_ngg
BGC003856,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,3/3/2021,2021-03-03T14:45:00Z,2021-03-16T00:00:00Z,1899-12-31T12:05:00Z,2021-03-16T12:05:00Z,Zimba,2021-05-11T00:00:00Z,NA,2.94,Total Anabaenopeptins,ND,LCMS,Anabaenopeptins,0,2021,Mar,3/3/1904,No,0
BGC003857,NA,DRMP Cyanotoxins,LIB,11455315,3/4/2021,2021-03-04T14:00:00Z,2021-04-22T00:00:00Z,1899-12-31T08:15:00Z,2021-04-22T08:15:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.54,MC-LF,ND,LCMS,Microcystins,0,2021,Mar,3/4/1904,No,0
BGC003857,NA,DRMP Cyanotoxins,LIB,11455315,3/4/2021,2021-03-04T14:00:00Z,2021-04-22T00:00:00Z,1899-12-31T08:15:00Z,2021-04-22T08:15:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.54,MC-LR,N/A,LCMS,Microcystins,NA,2021,Mar,3/4/1904,NA,NA
BGC003857,NA,DRMP Cyanotoxins,LIB,11455315,3/4/2021,2021-03-04T14:00:00Z,2021-04-22T00:00:00Z,1899-12-31T08:15:00Z,2021-04-22T08:15:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.54,MC-LY,ND,LCMS,Microcystins,0,2021,Mar,3/4/1904,No,0
BGC003857,NA,DRMP Cyanotoxins,LIB,11455315,3/4/2021,2021-03-04T14:00:00Z,2021-04-22T00:00:00Z,1899-12-31T08:15:00Z,2021-04-22T08:15:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.54,MC-RR,ND,LCMS,Microcystins,0,2021,Mar,3/4/1904,No,0
BGC003857,NA,DRMP Cyanotoxins,LIB,11455315,3/4/2021,2021-03-04T14:00:00Z,2021-04-22T00:00:00Z,1899-12-31T08:15:00Z,2021-04-22T08:15:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.54,dMC-RR,ND,LCMS,Microcystins,0,2021,Mar,3/4/1904,No,0
BGC003857,NA,DRMP Cyanotoxins,LIB,11455315,3/4/2021,2021-03-04T14:00:00Z,2021-04-22T00:00:00Z,1899-12-31T08:15:00Z,2021-04-22T08:15:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.54,MC-LW,ND,LCMS,Microcystins,0,2021,Mar,3/4/1904,No,0
BGC003857,NA,DRMP Cyanotoxins,LIB,11455315,3/4/2021,2021-03-04T14:00:00Z,2021-04-22T00:00:00Z,1899-12-31T08:15:00Z,2021-04-22T08:15:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.54,(Leu)MC-LR,ND,LCMS,Microcystins,0,2021,Mar,3/4/1904,No,0
BGC003857,NA,DRMP Cyanotoxins,LIB,11455315,3/4/2021,2021-03-04T14:00:00Z,2021-04-22T00:00:00Z,1899-12-31T08:15:00Z,2021-04-22T08:15:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.54,dMC-HtyR,ND,LCMS,Microcystins,0,2021,Mar,3/4/1904,No,0
BGC003857,NA,DRMP Cyanotoxins,LIB,11455315,3/4/2021,2021-03-04T14:00:00Z,2021-04-22T00:00:00Z,1899-12-31T08:15:00Z,2021-04-22T08:15:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.54,MC-WR,ND,LCMS,Microcystins,0,2021,Mar,3/4/1904,No,0
BGC003857,NA,DRMP Cyanotoxins,LIB,11455315,3/4/2021,2021-03-04T14:00:00Z,2021-04-22T00:00:00Z,1899-12-31T08:15:00Z,2021-04-22T08:15:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.54,(Asp3)MC-LR,ND,LCMS,Microcystins,0,2021,Mar,3/4/1904,No,0
BGC003857,NA,DRMP Cyanotoxins,LIB,11455315,3/4/2021,2021-03-04T14:00:00Z,2021-04-22T00:00:00Z,1899-12-31T08:15:00Z,2021-04-22T08:15:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.54,MC-LY/E,ND,LCMS,Microcystins,0,2021,Mar,3/4/1904,No,0
BGC003857,NA,DRMP Cyanotoxins,LIB,11455315,3/4/2021,2021-03-04T14:00:00Z,2021-04-22T00:00:00Z,1899-12-31T08:15:00Z,2021-04-22T08:15:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.54,Total Anatoxin-a,ND,LCMS,Anatoxins,0,2021,Mar,3/4/1904,No,0
BGC003857,NA,DRMP Cyanotoxins,LIB,11455315,3/4/2021,2021-03-04T14:00:00Z,2021-04-22T00:00:00Z,1899-12-31T08:15:00Z,2021-04-22T08:15:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.54,Total BMAA,ND,LCMS,BMAA,0,2021,Mar,3/4/1904,No,0
BGC003857,NA,DRMP Cyanotoxins,LIB,11455315,3/4/2021,2021-03-04T14:00:00Z,2021-04-22T00:00:00Z,1899-12-31T08:15:00Z,2021-04-22T08:15:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.54,Total Saxitoxin,ND,LCMS,Saxitoxins,0,2021,Mar,3/4/1904,No,0
BGC003857,NA,DRMP Cyanotoxins,LIB,11455315,3/4/2021,2021-03-04T14:00:00Z,2021-04-22T00:00:00Z,1899-12-31T08:15:00Z,2021-04-22T08:15:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.54,Nodularin-R,ND,LCMS,Nodularin,0,2021,Mar,3/4/1904,No,0
BGC003857,NA,DRMP Cyanotoxins,LIB,11455315,3/4/2021,2021-03-04T14:00:00Z,2021-04-22T00:00:00Z,1899-12-31T08:15:00Z,2021-04-22T08:15:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.54,Cylindrospermopsin,ND,LCMS,Cylindrospermopsins,0,2021,Mar,3/4/1904,No,0
BGC003857,NA,DRMP Cyanotoxins,LIB,11455315,3/4/2021,2021-03-04T14:00:00Z,2021-04-22T00:00:00Z,1899-12-31T08:15:00Z,2021-04-22T08:15:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.54,Total Anabaenopeptins,ND,LCMS,Anabaenopeptins,0,2021,Mar,3/4/1904,No,0
BGC003858,NA,DRMP Cyanotoxins,RRI,3.75747E+14,3/5/2021,2021-03-05T10:45:00Z,2021-04-05T00:00:00Z,1899-12-31T12:30:00Z,2021-04-05T12:30:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.01,MC-LF,ND,LCMS,Microcystins,0,2021,Mar,3/5/1904,No,0
BGC003858,NA,DRMP Cyanotoxins,RRI,3.75747E+14,3/5/2021,2021-03-05T10:45:00Z,2021-04-05T00:00:00Z,1899-12-31T12:30:00Z,2021-04-05T12:30:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.01,MC-LR,N/A,LCMS,Microcystins,NA,2021,Mar,3/5/1904,NA,NA
BGC003858,NA,DRMP Cyanotoxins,RRI,3.75747E+14,3/5/2021,2021-03-05T10:45:00Z,2021-04-05T00:00:00Z,1899-12-31T12:30:00Z,2021-04-05T12:30:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.01,MC-LY,ND,LCMS,Microcystins,0,2021,Mar,3/5/1904,No,0
BGC003858,NA,DRMP Cyanotoxins,RRI,3.75747E+14,3/5/2021,2021-03-05T10:45:00Z,2021-04-05T00:00:00Z,1899-12-31T12:30:00Z,2021-04-05T12:30:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.01,MC-RR,ND,LCMS,Microcystins,0,2021,Mar,3/5/1904,No,0
BGC003858,NA,DRMP Cyanotoxins,RRI,3.75747E+14,3/5/2021,2021-03-05T10:45:00Z,2021-04-05T00:00:00Z,1899-12-31T12:30:00Z,2021-04-05T12:30:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.01,dMC-RR,ND,LCMS,Microcystins,0,2021,Mar,3/5/1904,No,0
BGC003858,NA,DRMP Cyanotoxins,RRI,3.75747E+14,3/5/2021,2021-03-05T10:45:00Z,2021-04-05T00:00:00Z,1899-12-31T12:30:00Z,2021-04-05T12:30:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.01,MC-LW,ND,LCMS,Microcystins,0,2021,Mar,3/5/1904,No,0
BGC003858,NA,DRMP Cyanotoxins,RRI,3.75747E+14,3/5/2021,2021-03-05T10:45:00Z,2021-04-05T00:00:00Z,1899-12-31T12:30:00Z,2021-04-05T12:30:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.01,(Leu)MC-LR,ND,LCMS,Microcystins,0,2021,Mar,3/5/1904,No,0
BGC003858,NA,DRMP Cyanotoxins,RRI,3.75747E+14,3/5/2021,2021-03-05T10:45:00Z,2021-04-05T00:00:00Z,1899-12-31T12:30:00Z,2021-04-05T12:30:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.01,dMC-HtyR,ND,LCMS,Microcystins,0,2021,Mar,3/5/1904,No,0
BGC003858,NA,DRMP Cyanotoxins,RRI,3.75747E+14,3/5/2021,2021-03-05T10:45:00Z,2021-04-05T00:00:00Z,1899-12-31T12:30:00Z,2021-04-05T12:30:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.01,MC-WR,ND,LCMS,Microcystins,0,2021,Mar,3/5/1904,No,0
BGC003858,NA,DRMP Cyanotoxins,RRI,3.75747E+14,3/5/2021,2021-03-05T10:45:00Z,2021-04-05T00:00:00Z,1899-12-31T12:30:00Z,2021-04-05T12:30:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.01,(Asp3)MC-LR,ND,LCMS,Microcystins,0,2021,Mar,3/5/1904,No,0
BGC003858,NA,DRMP Cyanotoxins,RRI,3.75747E+14,3/5/2021,2021-03-05T10:45:00Z,2021-04-05T00:00:00Z,1899-12-31T12:30:00Z,2021-04-05T12:30:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.01,MC-LY/E,ND,LCMS,Microcystins,0,2021,Mar,3/5/1904,No,0
BGC003858,NA,DRMP Cyanotoxins,RRI,3.75747E+14,3/5/2021,2021-03-05T10:45:00Z,2021-04-05T00:00:00Z,1899-12-31T12:30:00Z,2021-04-05T12:30:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.01,Total Anatoxin-a,ND,LCMS,Anatoxins,0,2021,Mar,3/5/1904,No,0
BGC003858,NA,DRMP Cyanotoxins,RRI,3.75747E+14,3/5/2021,2021-03-05T10:45:00Z,2021-04-05T00:00:00Z,1899-12-31T12:30:00Z,2021-04-05T12:30:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.01,Total BMAA,ND,LCMS,BMAA,0,2021,Mar,3/5/1904,No,0
BGC003858,NA,DRMP Cyanotoxins,RRI,3.75747E+14,3/5/2021,2021-03-05T10:45:00Z,2021-04-05T00:00:00Z,1899-12-31T12:30:00Z,2021-04-05T12:30:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.01,Total Saxitoxin,ND,LCMS,Saxitoxins,0,2021,Mar,3/5/1904,No,0
BGC003858,NA,DRMP Cyanotoxins,RRI,3.75747E+14,3/5/2021,2021-03-05T10:45:00Z,2021-04-05T00:00:00Z,1899-12-31T12:30:00Z,2021-04-05T12:30:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.01,Nodularin-R,ND,LCMS,Nodularin,0,2021,Mar,3/5/1904,No,0
BGC003858,NA,DRMP Cyanotoxins,RRI,3.75747E+14,3/5/2021,2021-03-05T10:45:00Z,2021-04-05T00:00:00Z,1899-12-31T12:30:00Z,2021-04-05T12:30:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.01,Cylindrospermopsin,ND,LCMS,Cylindrospermopsins,0,2021,Mar,3/5/1904,No,0
BGC003858,NA,DRMP Cyanotoxins,RRI,3.75747E+14,3/5/2021,2021-03-05T10:45:00Z,2021-04-05T00:00:00Z,1899-12-31T12:30:00Z,2021-04-05T12:30:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.01,Total Anabaenopeptins,ND,LCMS,Anabaenopeptins,0,2021,Mar,3/5/1904,No,0
BGC003874,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,3/16/2021,2021-03-16T11:15:00Z,2021-04-01T00:00:00Z,1899-12-31T12:10:00Z,2021-04-01T12:10:00Z,Zimba,2021-05-11T00:00:00Z,NA,2.98,MC-LF,ND,LCMS,Microcystins,0,2021,Mar,3/16/1904,No,0
BGC003874,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,3/16/2021,2021-03-16T11:15:00Z,2021-04-01T00:00:00Z,1899-12-31T12:10:00Z,2021-04-01T12:10:00Z,Zimba,2021-05-11T00:00:00Z,NA,2.98,MC-LR,N/A,LCMS,Microcystins,NA,2021,Mar,3/16/1904,NA,NA
BGC003874,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,3/16/2021,2021-03-16T11:15:00Z,2021-04-01T00:00:00Z,1899-12-31T12:10:00Z,2021-04-01T12:10:00Z,Zimba,2021-05-11T00:00:00Z,NA,2.98,MC-LY,ND,LCMS,Microcystins,0,2021,Mar,3/16/1904,No,0
BGC003874,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,3/16/2021,2021-03-16T11:15:00Z,2021-04-01T00:00:00Z,1899-12-31T12:10:00Z,2021-04-01T12:10:00Z,Zimba,2021-05-11T00:00:00Z,NA,2.98,MC-RR,ND,LCMS,Microcystins,0,2021,Mar,3/16/1904,No,0
BGC003874,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,3/16/2021,2021-03-16T11:15:00Z,2021-04-01T00:00:00Z,1899-12-31T12:10:00Z,2021-04-01T12:10:00Z,Zimba,2021-05-11T00:00:00Z,NA,2.98,dMC-RR,ND,LCMS,Microcystins,0,2021,Mar,3/16/1904,No,0
BGC003874,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,3/16/2021,2021-03-16T11:15:00Z,2021-04-01T00:00:00Z,1899-12-31T12:10:00Z,2021-04-01T12:10:00Z,Zimba,2021-05-11T00:00:00Z,NA,2.98,MC-LW,ND,LCMS,Microcystins,0,2021,Mar,3/16/1904,No,0
BGC003874,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,3/16/2021,2021-03-16T11:15:00Z,2021-04-01T00:00:00Z,1899-12-31T12:10:00Z,2021-04-01T12:10:00Z,Zimba,2021-05-11T00:00:00Z,NA,2.98,(Leu)MC-LR,ND,LCMS,Microcystins,0,2021,Mar,3/16/1904,No,0
BGC003874,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,3/16/2021,2021-03-16T11:15:00Z,2021-04-01T00:00:00Z,1899-12-31T12:10:00Z,2021-04-01T12:10:00Z,Zimba,2021-05-11T00:00:00Z,NA,2.98,dMC-HtyR,ND,LCMS,Microcystins,0,2021,Mar,3/16/1904,No,0
BGC003874,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,3/16/2021,2021-03-16T11:15:00Z,2021-04-01T00:00:00Z,1899-12-31T12:10:00Z,2021-04-01T12:10:00Z,Zimba,2021-05-11T00:00:00Z,NA,2.98,MC-WR,ND,LCMS,Microcystins,0,2021,Mar,3/16/1904,No,0
BGC003874,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,3/16/2021,2021-03-16T11:15:00Z,2021-04-01T00:00:00Z,1899-12-31T12:10:00Z,2021-04-01T12:10:00Z,Zimba,2021-05-11T00:00:00Z,NA,2.98,(Asp3)MC-LR,ND,LCMS,Microcystins,0,2021,Mar,3/16/1904,No,0
BGC003874,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,3/16/2021,2021-03-16T11:15:00Z,2021-04-01T00:00:00Z,1899-12-31T12:10:00Z,2021-04-01T12:10:00Z,Zimba,2021-05-11T00:00:00Z,NA,2.98,MC-LY/E,ND,LCMS,Microcystins,0,2021,Mar,3/16/1904,No,0
BGC003874,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,3/16/2021,2021-03-16T11:15:00Z,2021-04-01T00:00:00Z,1899-12-31T12:10:00Z,2021-04-01T12:10:00Z,Zimba,2021-05-11T00:00:00Z,NA,2.98,Total Anatoxin-a,1.89,LCMS,Anatoxins,1.89,2021,Mar,3/16/1904,Yes,0.634228188
BGC003874,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,3/16/2021,2021-03-16T11:15:00Z,2021-04-01T00:00:00Z,1899-12-31T12:10:00Z,2021-04-01T12:10:00Z,Zimba,2021-05-11T00:00:00Z,NA,2.98,Total BMAA,ND,LCMS,BMAA,0,2021,Mar,3/16/1904,No,0
BGC003874,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,3/16/2021,2021-03-16T11:15:00Z,2021-04-01T00:00:00Z,1899-12-31T12:10:00Z,2021-04-01T12:10:00Z,Zimba,2021-05-11T00:00:00Z,NA,2.98,Total Saxitoxin,ND,LCMS,Saxitoxins,0,2021,Mar,3/16/1904,No,0
BGC003874,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,3/16/2021,2021-03-16T11:15:00Z,2021-04-01T00:00:00Z,1899-12-31T12:10:00Z,2021-04-01T12:10:00Z,Zimba,2021-05-11T00:00:00Z,NA,2.98,Nodularin-R,ND,LCMS,Nodularin,0,2021,Mar,3/16/1904,No,0
BGC003874,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,3/16/2021,2021-03-16T11:15:00Z,2021-04-01T00:00:00Z,1899-12-31T12:10:00Z,2021-04-01T12:10:00Z,Zimba,2021-05-11T00:00:00Z,NA,2.98,Cylindrospermopsin,ND,LCMS,Cylindrospermopsins,0,2021,Mar,3/16/1904,No,0
BGC003874,NA,CMF HABs Fixed (cyanotoxins),JPT,11337190,3/16/2021,2021-03-16T11:15:00Z,2021-04-01T00:00:00Z,1899-12-31T12:10:00Z,2021-04-01T12:10:00Z,Zimba,2021-05-11T00:00:00Z,NA,2.98,Total Anabaenopeptins,ND,LCMS,Anabaenopeptins,0,2021,Mar,3/16/1904,No,0
BGC003875,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,3/16/2021,2021-03-16T12:10:00Z,2021-04-01T00:00:00Z,1899-12-31T13:05:00Z,2021-04-01T13:05:00Z,Zimba,2021-05-11T00:00:00Z,NA,3.23,MC-LF,ND,LCMS,Microcystins,0,2021,Mar,3/16/1904,No,0
BGC003875,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,3/16/2021,2021-03-16T12:10:00Z,2021-04-01T00:00:00Z,1899-12-31T13:05:00Z,2021-04-01T13:05:00Z,Zimba,2021-05-11T00:00:00Z,NA,3.23,MC-LR,N/A,LCMS,Microcystins,NA,2021,Mar,3/16/1904,NA,NA
BGC003875,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,3/16/2021,2021-03-16T12:10:00Z,2021-04-01T00:00:00Z,1899-12-31T13:05:00Z,2021-04-01T13:05:00Z,Zimba,2021-05-11T00:00:00Z,NA,3.23,MC-LY,ND,LCMS,Microcystins,0,2021,Mar,3/16/1904,No,0
BGC003875,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,3/16/2021,2021-03-16T12:10:00Z,2021-04-01T00:00:00Z,1899-12-31T13:05:00Z,2021-04-01T13:05:00Z,Zimba,2021-05-11T00:00:00Z,NA,3.23,MC-RR,ND,LCMS,Microcystins,0,2021,Mar,3/16/1904,No,0
BGC003875,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,3/16/2021,2021-03-16T12:10:00Z,2021-04-01T00:00:00Z,1899-12-31T13:05:00Z,2021-04-01T13:05:00Z,Zimba,2021-05-11T00:00:00Z,NA,3.23,dMC-RR,ND,LCMS,Microcystins,0,2021,Mar,3/16/1904,No,0
BGC003875,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,3/16/2021,2021-03-16T12:10:00Z,2021-04-01T00:00:00Z,1899-12-31T13:05:00Z,2021-04-01T13:05:00Z,Zimba,2021-05-11T00:00:00Z,NA,3.23,MC-LW,ND,LCMS,Microcystins,0,2021,Mar,3/16/1904,No,0
BGC003875,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,3/16/2021,2021-03-16T12:10:00Z,2021-04-01T00:00:00Z,1899-12-31T13:05:00Z,2021-04-01T13:05:00Z,Zimba,2021-05-11T00:00:00Z,NA,3.23,(Leu)MC-LR,ND,LCMS,Microcystins,0,2021,Mar,3/16/1904,No,0
BGC003875,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,3/16/2021,2021-03-16T12:10:00Z,2021-04-01T00:00:00Z,1899-12-31T13:05:00Z,2021-04-01T13:05:00Z,Zimba,2021-05-11T00:00:00Z,NA,3.23,dMC-HtyR,ND,LCMS,Microcystins,0,2021,Mar,3/16/1904,No,0
BGC003875,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,3/16/2021,2021-03-16T12:10:00Z,2021-04-01T00:00:00Z,1899-12-31T13:05:00Z,2021-04-01T13:05:00Z,Zimba,2021-05-11T00:00:00Z,NA,3.23,MC-WR,ND,LCMS,Microcystins,0,2021,Mar,3/16/1904,No,0
BGC003875,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,3/16/2021,2021-03-16T12:10:00Z,2021-04-01T00:00:00Z,1899-12-31T13:05:00Z,2021-04-01T13:05:00Z,Zimba,2021-05-11T00:00:00Z,NA,3.23,(Asp3)MC-LR,ND,LCMS,Microcystins,0,2021,Mar,3/16/1904,No,0
BGC003875,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,3/16/2021,2021-03-16T12:10:00Z,2021-04-01T00:00:00Z,1899-12-31T13:05:00Z,2021-04-01T13:05:00Z,Zimba,2021-05-11T00:00:00Z,NA,3.23,MC-LY/E,ND,LCMS,Microcystins,0,2021,Mar,3/16/1904,No,0
BGC003875,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,3/16/2021,2021-03-16T12:10:00Z,2021-04-01T00:00:00Z,1899-12-31T13:05:00Z,2021-04-01T13:05:00Z,Zimba,2021-05-11T00:00:00Z,NA,3.23,Total Anatoxin-a,2.01,LCMS,Anatoxins,2.01,2021,Mar,3/16/1904,Yes,0.622291022
BGC003875,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,3/16/2021,2021-03-16T12:10:00Z,2021-04-01T00:00:00Z,1899-12-31T13:05:00Z,2021-04-01T13:05:00Z,Zimba,2021-05-11T00:00:00Z,NA,3.23,Total BMAA,ND,LCMS,BMAA,0,2021,Mar,3/16/1904,No,0
BGC003875,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,3/16/2021,2021-03-16T12:10:00Z,2021-04-01T00:00:00Z,1899-12-31T13:05:00Z,2021-04-01T13:05:00Z,Zimba,2021-05-11T00:00:00Z,NA,3.23,Total Saxitoxin,ND,LCMS,Saxitoxins,0,2021,Mar,3/16/1904,No,0
BGC003875,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,3/16/2021,2021-03-16T12:10:00Z,2021-04-01T00:00:00Z,1899-12-31T13:05:00Z,2021-04-01T13:05:00Z,Zimba,2021-05-11T00:00:00Z,NA,3.23,Nodularin-R,ND,LCMS,Nodularin,0,2021,Mar,3/16/1904,No,0
BGC003875,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,3/16/2021,2021-03-16T12:10:00Z,2021-04-01T00:00:00Z,1899-12-31T13:05:00Z,2021-04-01T13:05:00Z,Zimba,2021-05-11T00:00:00Z,NA,3.23,Cylindrospermopsin,ND,LCMS,Cylindrospermopsins,0,2021,Mar,3/16/1904,No,0
BGC003875,NA,CMF HABs Fixed (cyanotoxins),DEC/TOL,11455478,3/16/2021,2021-03-16T12:10:00Z,2021-04-01T00:00:00Z,1899-12-31T13:05:00Z,2021-04-01T13:05:00Z,Zimba,2021-05-11T00:00:00Z,NA,3.23,Total Anabaenopeptins,ND,LCMS,Anabaenopeptins,0,2021,Mar,3/16/1904,No,0
BGC003900,NA,DRMP Cyanotoxins,VER,3.74045E+14,4/1/2021,2021-04-01T11:05:00Z,2021-04-15T00:00:00Z,1899-12-31T08:45:00Z,2021-04-15T08:45:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.49,MC-LF,ND,LCMS,Microcystins,0,2021,Apr,4/1/1904,No,0
BGC003900,NA,DRMP Cyanotoxins,VER,3.74045E+14,4/1/2021,2021-04-01T11:05:00Z,2021-04-15T00:00:00Z,1899-12-31T08:45:00Z,2021-04-15T08:45:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.49,MC-LR,N/A,LCMS,Microcystins,NA,2021,Apr,4/1/1904,NA,NA
BGC003900,NA,DRMP Cyanotoxins,VER,3.74045E+14,4/1/2021,2021-04-01T11:05:00Z,2021-04-15T00:00:00Z,1899-12-31T08:45:00Z,2021-04-15T08:45:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.49,MC-LY,ND,LCMS,Microcystins,0,2021,Apr,4/1/1904,No,0
BGC003900,NA,DRMP Cyanotoxins,VER,3.74045E+14,4/1/2021,2021-04-01T11:05:00Z,2021-04-15T00:00:00Z,1899-12-31T08:45:00Z,2021-04-15T08:45:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.49,MC-RR,ND,LCMS,Microcystins,0,2021,Apr,4/1/1904,No,0
BGC003900,NA,DRMP Cyanotoxins,VER,3.74045E+14,4/1/2021,2021-04-01T11:05:00Z,2021-04-15T00:00:00Z,1899-12-31T08:45:00Z,2021-04-15T08:45:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.49,dMC-RR,ND,LCMS,Microcystins,0,2021,Apr,4/1/1904,No,0
BGC003900,NA,DRMP Cyanotoxins,VER,3.74045E+14,4/1/2021,2021-04-01T11:05:00Z,2021-04-15T00:00:00Z,1899-12-31T08:45:00Z,2021-04-15T08:45:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.49,MC-LW,ND,LCMS,Microcystins,0,2021,Apr,4/1/1904,No,0
BGC003900,NA,DRMP Cyanotoxins,VER,3.74045E+14,4/1/2021,2021-04-01T11:05:00Z,2021-04-15T00:00:00Z,1899-12-31T08:45:00Z,2021-04-15T08:45:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.49,(Leu)MC-LR,ND,LCMS,Microcystins,0,2021,Apr,4/1/1904,No,0
BGC003900,NA,DRMP Cyanotoxins,VER,3.74045E+14,4/1/2021,2021-04-01T11:05:00Z,2021-04-15T00:00:00Z,1899-12-31T08:45:00Z,2021-04-15T08:45:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.49,dMC-HtyR,ND,LCMS,Microcystins,0,2021,Apr,4/1/1904,No,0
BGC003900,NA,DRMP Cyanotoxins,VER,3.74045E+14,4/1/2021,2021-04-01T11:05:00Z,2021-04-15T00:00:00Z,1899-12-31T08:45:00Z,2021-04-15T08:45:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.49,MC-WR,ND,LCMS,Microcystins,0,2021,Apr,4/1/1904,No,0
BGC003900,NA,DRMP Cyanotoxins,VER,3.74045E+14,4/1/2021,2021-04-01T11:05:00Z,2021-04-15T00:00:00Z,1899-12-31T08:45:00Z,2021-04-15T08:45:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.49,(Asp3)MC-LR,ND,LCMS,Microcystins,0,2021,Apr,4/1/1904,No,0
BGC003900,NA,DRMP Cyanotoxins,VER,3.74045E+14,4/1/2021,2021-04-01T11:05:00Z,2021-04-15T00:00:00Z,1899-12-31T08:45:00Z,2021-04-15T08:45:00Z,Zimba,2021-07-06T00:00:00Z,NA,3.49,MC-LY/E,ND,LCMS,Microcystins,0,2021,Apr,4/1/1904,No,0
